#FILE	SEQUENCE	START	END	STRAND	GENE	COVERAGE	COVERAGE_MAP	GAPS	%COVERAGE	%IDENTITY	DATABASE	ACCESSION	PRODUCT	RESISTANCE
E_CKDN230030138-1A_HGKHYDSX7_L2.fasta/assembly.fasta	56	9188	10401	-	floR_2	1-1214/1215	===============	0/0	99.92	98.19	resfinder	AF118107	floR	Chloramphenicol;Florfenicol
E_CKDN230030138-1A_HGKHYDSX7_L2.fasta/assembly.fasta	7	82533	82958	-	fosA_1	1-426/426	===============	0/0	100.00	96.01	resfinder	M85195	fosA	Fosfomycin
E_CKDN230030138-1A_HGKHYDSX7_L2.fasta/assembly.fasta	7	226997	228142	+	blaACT-6_1	1-1146/1146	===============	0/0	100.00	89.62	resfinder	FJ237366	blaACT-6	
E_CKDN230030138-1A_HGKHYDSX7_L2.fasta/assembly.fasta	8	128079	129311	-	mdf(A)_1	1-1233/1233	===============	0/0	100.00	97.89	resfinder	Y08743	mdf(A)	
E_CKDN230030138-1A_HGKHYDSX7_L2.fasta/assembly.fasta	95	370	1245	+	blaCTX-M-55_1	1-876/876	===============	0/0	100.00	100.00	resfinder	DQ810789	blaCTX-M-55	Amoxicillin;Ampicillin;Aztreonam;Cefepime;Cefotaxime;Ceftazidime;Ceftriaxone;Piperacillin;Ticarcillin
E_CKDN230030138-1A_HGKHYDSX7_L2.fasta/assembly.fasta	95	2027	2767	-	blaTEM-141_1	121-861/861	..=============	0/0	86.06	100.00	resfinder	AY956335	blaTEM-141	Amoxicillin;Ampicillin;Cephalothin;Piperacillin;Ticarcillin
E_CKDN230030138-1A_HGKHYDSX7_L2.fasta/assembly.fasta	98	1460	2254	+	aph(3')-IIa_2	1-795/795	===============	0/0	100.00	100.00	resfinder	V00618	aph(3')-IIa	
G_CKDN230030140-1A_HGKHYDSX7_L2.fasta/assembly.fasta	1	95613	96257	-	qnrB69_1	1-645/645	===============	0/0	100.00	99.69	resfinder	KC580658	qnrB69	Ciprofloxacin
G_CKDN230030140-1A_HGKHYDSX7_L2.fasta/assembly.fasta	4	556387	557503	+	blaCMY-98_1	11-1127/1131	===============	0/0	98.76	94.81	resfinder	KC603538	blaCMY-98	
H_CKDN230030141-1A_HGKHYDSX7_L2.fasta/assembly.fasta	16	17475	18350	+	blaCTX-M-8_1	1-876/876	===============	0/0	100.00	100.00	resfinder	AF189721	blaCTX-M-8	Amoxicillin;Ampicillin;Aztreonam;Cefepime;Cefotaxime;Ceftazidime;Ceftriaxone;Piperacillin;Ticarcillin
H_CKDN230030141-1A_HGKHYDSX7_L2.fasta/assembly.fasta	23	15904	17136	-	mdf(A)_1	1-1233/1233	===============	0/0	100.00	98.46	resfinder	Y08743	mdf(A)	
J_CKDN230030143-1A_HGKHYDSX7_L2.fasta/assembly.fasta	4	150420	151295	+	blaCTX-M-15_1	1-876/876	===============	0/0	100.00	100.00	resfinder	AY044436	blaCTX-M-15	Amoxicillin;Ampicillin;Aztreonam;Cefepime;Cefotaxime;Ceftazidime;Ceftriaxone;Piperacillin;Ticarcillin
J_CKDN230030143-1A_HGKHYDSX7_L2.fasta/assembly.fasta	4	155936	156592	+	qnrS1_1	1-657/657	===============	0/0	100.00	100.00	resfinder	AB187515	qnrS1	Ciprofloxacin
J_CKDN230030143-1A_HGKHYDSX7_L2.fasta/assembly.fasta	8	26131	27363	+	mdf(A)_1	1-1233/1233	===============	0/0	100.00	99.11	resfinder	Y08743	mdf(A)	
K_CKDN230030144-1A_HGKHYDSX7_L2.fasta/assembly.fasta	16	17475	18350	+	blaCTX-M-8_1	1-876/876	===============	0/0	100.00	100.00	resfinder	AF189721	blaCTX-M-8	Amoxicillin;Ampicillin;Aztreonam;Cefepime;Cefotaxime;Ceftazidime;Ceftriaxone;Piperacillin;Ticarcillin
K_CKDN230030144-1A_HGKHYDSX7_L2.fasta/assembly.fasta	23	15904	17136	-	mdf(A)_1	1-1233/1233	===============	0/0	100.00	98.46	resfinder	Y08743	mdf(A)	
R_CKDN230030148-1A_HGKHYDSX7_L2.fasta/assembly.fasta	13	92233	93465	-	mdf(A)_1	1-1233/1233	===============	0/0	100.00	98.38	resfinder	Y08743	mdf(A)	
R_CKDN230030148-1A_HGKHYDSX7_L2.fasta/assembly.fasta	42	4159	5364	+	tet(B)_1	1-1206/1206	===============	0/0	100.00	100.00	resfinder	AP000342	tet(B)	Doxycycline;Tetracycline;Minocycline
S_CKDN230030149-1A_HGKHYDSX7_L2.fasta/assembly.fasta	16	105434	106240	+	aph(3')-IIb_2	1-807/807	===============	0/0	100.00	99.01	resfinder	CP006832	aph(3')-IIb	
S_CKDN230030149-1A_HGKHYDSX7_L2.fasta/assembly.fasta	16	118583	119776	-	blaPAO_2	1-1194/1194	===============	0/0	100.00	99.75	resfinder	FJ666065	blaPAO	
S_CKDN230030149-1A_HGKHYDSX7_L2.fasta/assembly.fasta	2	52793	53431	-	catB7_1	1-639/639	===============	0/0	100.00	98.91	resfinder	AF036933	catB7	Chloramphenicol
S_CKDN230030149-1A_HGKHYDSX7_L2.fasta/assembly.fasta	2	477432	477839	+	fosA_4	1-408/408	===============	0/0	100.00	99.75	resfinder	ACWU01000146	fosA	Fosfomycin
S_CKDN230030149-1A_HGKHYDSX7_L2.fasta/assembly.fasta	3	779274	780062	-	blaOXA-485_1	1-789/789	===============	0/0	100.00	99.37	resfinder	LLNM01000004	blaOXA-485	
T_CKDN230030150-1A_HGKHYDSX7_L2.fasta/assembly.fasta	15	107820	108695	+	blaCTX-M-130_1	1-876/876	===============	0/0	100.00	99.89	resfinder	JX017365	blaCTX-M-130	Amoxicillin;Ampicillin;Aztreonam;Cefepime;Cefotaxime;Ceftazidime;Ceftriaxone;Piperacillin;Ticarcillin
T_CKDN230030150-1A_HGKHYDSX7_L2.fasta/assembly.fasta	2	148328	149560	+	mdf(A)_1	1-1233/1233	===============	0/0	100.00	99.92	resfinder	Y08743	mdf(A)	
W_CKDN230030151-1A_HGKHYDSX7_L2.fasta/assembly.fasta	1	375247	376380	+	blaCMY-8b_1	1-1131/1149	========/======	4/5	98.35	86.61	resfinder	DQ094251	blaCMY-8b	Amoxicillin;Amoxicillin+Clavulanic_acid;Ampicillin;Ampicillin+Clavulanic_acid;Cefotaxime;Cefoxitin;Ceftazidime;Piperacillin;Piperacillin+Tazobactam;Ticarcillin;Ticarcillin+Clavulanic_acid
W_CKDN230030151-1A_HGKHYDSX7_L2.fasta/assembly.fasta	12	102243	103037	-	ampH_1	1-795/795	===============	0/0	100.00	95.09	resfinder	AJ276031	ampH	
W_CKDN230030151-1A_HGKHYDSX7_L2.fasta/assembly.fasta	6	248253	249017	+	cphA2_6	1-765/765	===============	0/0	100.00	95.03	resfinder	AHU60294	cphA2	
Y_CKDN230030152-1A_HGKHYDSX7_L2.fasta/assembly.fasta	191	4849	5724	-	blaCTX-M-130_1	1-876/876	===============	0/0	100.00	99.89	resfinder	JX017365	blaCTX-M-130	Amoxicillin;Ampicillin;Aztreonam;Cefepime;Cefotaxime;Ceftazidime;Ceftriaxone;Piperacillin;Ticarcillin
Y_CKDN230030152-1A_HGKHYDSX7_L2.fasta/assembly.fasta	211	4551	5797	-	tet(A)_6	1-1247/1275	===============	0/0	97.80	99.92	resfinder	AF534183	tet(A)	Doxycycline;Tetracycline
Y_CKDN230030152-1A_HGKHYDSX7_L2.fasta/assembly.fasta	495	103	978	-	blaCTX-M-8_1	1-876/876	===============	0/0	100.00	100.00	resfinder	AF189721	blaCTX-M-8	Amoxicillin;Ampicillin;Aztreonam;Cefepime;Cefotaxime;Ceftazidime;Ceftriaxone;Piperacillin;Ticarcillin
Y_CKDN230030152-1A_HGKHYDSX7_L2.fasta/assembly.fasta	77	3071	4303	-	mdf(A)_1	1-1233/1233	===============	0/0	100.00	99.92	resfinder	Y08743	mdf(A)	
Z_CKDN230030153-1A_HGKHYDSX7_L2.fasta/assembly.fasta	71	96	1342	-	tet(A)_6	1-1247/1275	===============	0/0	97.80	99.92	resfinder	AF534183	tet(A)	Doxycycline;Tetracycline
Z_CKDN230030153-1A_HGKHYDSX7_L2.fasta/assembly.fasta	8	62411	63643	-	mdf(A)_1	1-1233/1233	===============	0/0	100.00	99.92	resfinder	Y08743	mdf(A)	
