#FILE	SEQUENCE	START	END	STRAND	GENE	COVERAGE	COVERAGE_MAP	GAPS	%COVERAGE	%IDENTITY	DATABASE	ACCESSION	PRODUCT	RESISTANCE
Q_CKDN230030147-1A_HGKHYDSX7_L2.MOBre/plasmid_AA275.fasta	30	2638	3513	-	blaCTX-M-15_1	1-876/876	===============	0/0	100.00	100.00	resfinder	AY044436	blaCTX-M-15	Amoxicillin;Ampicillin;Aztreonam;Cefepime;Cefotaxime;Ceftazidime;Ceftriaxone;Piperacillin;Ticarcillin
Q_CKDN230030147-1A_HGKHYDSX7_L2.MOBre/plasmid_AA275.fasta	30	6335	7195	+	blaTEM-1B_1	1-861/861	===============	0/0	100.00	100.00	resfinder	AY458016	blaTEM-1B	Amoxicillin;Ampicillin;Cephalothin;Piperacillin;Ticarcillin
Q_CKDN230030147-1A_HGKHYDSX7_L2.MOBre/plasmid_AA275.fasta	36	8	819	-	ant(3'')-Ia_1	161-972/972	..=============	0/0	83.54	99.75	resfinder	X02340	ant(3'')-Ia	Streptomycin
Q_CKDN230030147-1A_HGKHYDSX7_L2.MOBre/plasmid_AA275.fasta	36	816	1616	-	blaOXA-10_1	1-801/801	===============	0/0	100.00	99.88	resfinder	J03427	blaOXA-10	Amoxicillin;Ampicillin;Aztreonam;Piperacillin;Piperacillin+Tazobactam
Q_CKDN230030147-1A_HGKHYDSX7_L2.MOBre/plasmid_AA275.fasta	36	1881	3140	-	cmlA1_1	1-1260/1260	===============	0/0	100.00	99.68	resfinder	M64556	cmlA1	Chloramphenicol
Q_CKDN230030147-1A_HGKHYDSX7_L2.MOBre/plasmid_AA275.fasta	37	2242	3163	-	mph(A)_2	1-921/921	========/======	1/1	100.00	99.67	resfinder	U36578	mph(A)	Erythromycin;Azithromycin;Spiramycin;Telithromycin
Q_CKDN230030147-1A_HGKHYDSX7_L2.MOBre/plasmid_AA275.fasta	38	930	2176	+	tet(A)_6	1-1247/1275	===============	0/0	97.80	100.00	resfinder	AF534183	tet(A)	Doxycycline;Tetracycline
Q_CKDN230030147-1A_HGKHYDSX7_L2.MOBre/plasmid_AA275.fasta	40	47	646	+	aac(6')-Ib-cr_1	1-600/600	===============	0/0	100.00	100.00	resfinder	DQ303918	aac(6')-Ib-cr	Ciprofloxacin
Q_CKDN230030147-1A_HGKHYDSX7_L2.MOBre/plasmid_AA275.fasta	40	777	1607	+	blaOXA-1_1	1-831/831	===============	0/0	100.00	100.00	resfinder	HQ170510	blaOXA-1	Amoxicillin;Amoxicillin+Clavulanic_acid;Ampicillin;Ampicillin+Clavulanic_acid;Cefepime;Piperacillin;Piperacillin+Tazobactam
Q_CKDN230030147-1A_HGKHYDSX7_L2.MOBre/plasmid_AA275.fasta	42	1	498	+	dfrA12_8	1-498/498	===============	0/0	100.00	100.00	resfinder	AM040708	dfrA12	Trimethoprim
Q_CKDN230030147-1A_HGKHYDSX7_L2.MOBre/plasmid_AA275.fasta	42	896	1697	+	aadA2_1	18-819/819	===============	0/0	97.92	99.88	resfinder	NC_010870	aadA2	Streptomycin
Q_CKDN230030147-1A_HGKHYDSX7_L2.MOBre/plasmid_AA275.fasta	45	306	1172	-	sul1_5	1-867/867	===============	0/0	100.00	99.89	resfinder	EU780013	sul1	Sulfamethoxazole
Q_CKDN230030147-1A_HGKHYDSX7_L2.MOBre/plasmid_AA275.fasta	52	138	953	-	aph(3')-Ia_1	1-816/816	===============	0/0	100.00	100.00	resfinder	V00359	aph(3')-Ia	
R_CKDN230030148-1A_HGKHYDSX7_L2.MOBre/plasmid_AA175.fasta	42	4159	5364	+	tet(B)_1	1-1206/1206	===============	0/0	100.00	100.00	resfinder	AP000342	tet(B)	Doxycycline;Tetracycline;Minocycline
Y_CKDN230030152-1A_HGKHYDSX7_L2.MOBre/plasmid_AA474.fasta	191	4849	5724	-	blaCTX-M-130_1	1-876/876	===============	0/0	100.00	99.89	resfinder	JX017365	blaCTX-M-130	Amoxicillin;Ampicillin;Aztreonam;Cefepime;Cefotaxime;Ceftazidime;Ceftriaxone;Piperacillin;Ticarcillin
Y_CKDN230030152-1A_HGKHYDSX7_L2.MOBre/plasmid_AA474.fasta	495	103	978	-	blaCTX-M-8_1	1-876/876	===============	0/0	100.00	100.00	resfinder	AF189721	blaCTX-M-8	Amoxicillin;Ampicillin;Aztreonam;Cefepime;Cefotaxime;Ceftazidime;Ceftriaxone;Piperacillin;Ticarcillin
Y_CKDN230030152-1A_HGKHYDSX7_L2.MOBre/plasmid_AG600.fasta	211	4551	5797	-	tet(A)_6	1-1247/1275	===============	0/0	97.80	99.92	resfinder	AF534183	tet(A)	Doxycycline;Tetracycline
