#FILE	SEQUENCE	START	END	STRAND	GENE	COVERAGE	COVERAGE_MAP	GAPS	%COVERAGE	%IDENTITY	DATABASE	ACCESSION	PRODUCT	RESISTANCE
AR_CKDN230030171-1A_HGKHYDSX7_L2.fasta/assembly.fasta	4	235648	236850	-	fes	1-1203/1203	===============	0/0	100.00	96.76	vfdb	NP_752602	(fes) enterobactin/ferric enterobactin esterase [enterobactin (IA019)] [Escherichia coli CFT073]	
AR_CKDN230030171-1A_HGKHYDSX7_L2.fasta/assembly.fasta	4	237093	239333	+	fepA	1-2241/2241	===============	0/0	100.00	96.79	vfdb	NP_752600	(fepA) ferrienterobactin outer membrane transporter [Enterobactin (VF0228)] [Escherichia coli CFT073]	
AR_CKDN230030171-1A_HGKHYDSX7_L2.fasta/assembly.fasta	4	239358	240128	+	entD	1-771/771	===============	0/0	100.00	94.03	vfdb	NP_752599	(entD) phosphopantetheinyl transferase component of enterobactin synthase multienzyme complex [Enterobactin (VF0228)] [Escherichia coli CFT073]	
AR_CKDN230030171-1A_HGKHYDSX7_L2.fasta/assembly.fasta	40	2273	2585	-	papB	1-313/315	===============	0/0	99.37	99.04	vfdb		(papB) regulatory protein PapB [P fimbriae (VF0220)] [Escherichia coli CFT073]	
AR_CKDN230030171-1A_HGKHYDSX7_L2.fasta/assembly.fasta	40	3008	3228	+	papI	1-221/234	===============	0/0	94.44	98.64	vfdb	NP_755468	(papI) regulatory protein PapI [P fimbriae (VF0220)] [Escherichia coli CFT073]	
AR_CKDN230030171-1A_HGKHYDSX7_L2.fasta/assembly.fasta	6	170932	172830	+	espL1	1-1899/1899	===============	0/0	100.00	94.79	vfdb	NP_288154	(espL1) Type III secretion system effector espL1 [LEE encoded T3SS (SS020)] [Escherichia coli O157:H7 str. EDL933]	
AR_CKDN230030171-1A_HGKHYDSX7_L2.fasta/assembly.fasta	9	56671	57273	+	fimB	1-603/603	===============	0/0	100.00	97.84	vfdb	NP_757239	(fimB) Type 1 fimbriae Regulatory protein fimB [Type 1 fimbriae (VF0221)] [Escherichia coli CFT073]	
AR_CKDN230030171-1A_HGKHYDSX7_L2.fasta/assembly.fasta	9	57751	58347	+	fimE	1-597/597	===============	0/0	100.00	99.16	vfdb	NP_757240	(fimE) Type 1 fimbriae Regulatory protein fimE [Type 1 fimbriae (VF0221)] [Escherichia coli CFT073]	
AR_CKDN230030171-1A_HGKHYDSX7_L2.fasta/assembly.fasta	9	58771	59376	+	fimA	1-606/606	===============	0/0	100.00	89.93	vfdb	NP_757241	(fimA) Type-1 fimbrial protein A chain precursor [Type 1 fimbriae (VF0221)] [Escherichia coli CFT073]	
AR_CKDN230030171-1A_HGKHYDSX7_L2.fasta/assembly.fasta	9	59441	59980	+	fimI	1-540/540	===============	0/0	100.00	97.78	vfdb	NP_757242	(fimI) Fimbrin-like protein fimI precursor [Type 1 fimbriae (VF0221)] [Escherichia coli CFT073]	
AR_CKDN230030171-1A_HGKHYDSX7_L2.fasta/assembly.fasta	9	60017	60742	+	fimC	1-726/726	===============	0/0	100.00	98.62	vfdb	NP_757243	(fimC) Chaperone protein fimC precursor [Type 1 fimbriae (VF0221)] [Escherichia coli CFT073]	
AR_CKDN230030171-1A_HGKHYDSX7_L2.fasta/assembly.fasta	9	60809	63445	+	fimD	1-2637/2637	===============	0/0	100.00	98.79	vfdb	NP_757244	(fimD) Outer membrane usher protein fimD precursor [Type 1 fimbriae (VF0221)] [Escherichia coli CFT073]	
AR_CKDN230030171-1A_HGKHYDSX7_L2.fasta/assembly.fasta	9	63452	63985	+	fimF	1-534/534	===============	0/0	100.00	97.75	vfdb	NP_757245	(fimF) FimF protein precursor [Type 1 fimbriae (VF0221)] [Escherichia coli CFT073]	
AR_CKDN230030171-1A_HGKHYDSX7_L2.fasta/assembly.fasta	9	63998	64501	+	fimG	1-504/504	===============	0/0	100.00	98.41	vfdb	NP_757247	(fimG) FimG protein precursor [Type 1 fimbriae (VF0221)] [Escherichia coli CFT073]	
AR_CKDN230030171-1A_HGKHYDSX7_L2.fasta/assembly.fasta	9	64512	65423	+	fimH	1-912/912	===============	0/0	100.00	97.70	vfdb	NP_757248	(fimH) FimH protein precursor [Type 1 fimbriae (VF0221)] [Escherichia coli CFT073]	
AS_CKDN230030172-1A_HGKHYDSX7_L2.fasta/assembly.fasta	10	149625	150080	-	csgB	1-456/456	========/======	2/2	99.78	83.81	vfdb	NP_460114	(csgB) minor curlin subunit precursor curli nucleator protein CsgB [Agf (VF0103)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]	
AS_CKDN230030172-1A_HGKHYDSX7_L2.fasta/assembly.fasta	10	150834	151484	+	csgD	1-651/651	===============	0/0	100.00	81.11	vfdb	NP_460113	(csgD) DNA-binding transcriptional regulator CsgD [curli fibers/thin aggregative fimbriae (AGF) (AI094)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]	
AS_CKDN230030172-1A_HGKHYDSX7_L2.fasta/assembly.fasta	10	151903	152319	+	csgF	1-417/417	========/======	3/8	99.04	81.23	vfdb	NP_460111	(csgF) curli production assembly/transport protein CsgF [Agf (VF0103)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]	
AS_CKDN230030172-1A_HGKHYDSX7_L2.fasta/assembly.fasta	10	152346	153179	+	csgG	1-834/834	===============	0/0	100.00	83.09	vfdb	NP_460110	(csgG) curli production assembly/transport protein CsgG [Agf (VF0103)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]	
AS_CKDN230030172-1A_HGKHYDSX7_L2.fasta/assembly.fasta	12	80676	81968	+	espX5	1-1293/1293	===============	0/0	100.00	95.51	vfdb	NP_290699	(espX5) Type III secretion system effector EspX5 [LEE encoded T3SS (SS020)] [Escherichia coli O157:H7 str. EDL933]	
AS_CKDN230030172-1A_HGKHYDSX7_L2.fasta/assembly.fasta	12	111494	113075	-	espX4	1-1581/1581	========/======	3/3	99.94	92.86	vfdb	NP_290672	(espX4) Type III secretion system effector EspX4 [LEE encoded T3SS (SS020)] [Escherichia coli O157:H7 str. EDL933]	
AS_CKDN230030172-1A_HGKHYDSX7_L2.fasta/assembly.fasta	15	14591	15646	-	espR1	198-1253/1260	..=============	0/0	83.81	94.13	vfdb	NP_287686	(espR1) Type III secretion system effector espR1 [LEE encoded T3SS (SS020)] [Escherichia coli O157:H7 str. EDL933]	
AS_CKDN230030172-1A_HGKHYDSX7_L2.fasta/assembly.fasta	16	61928	62681	-	yagV/ecpE	1-754/756	===============	0/0	99.74	96.68	vfdb	NP_286006	(yagV/ecpE) E. coli common pilus chaperone EcpE [ECP (VF0404)] [Escherichia coli O157:H7 str. EDL933]	
AS_CKDN230030172-1A_HGKHYDSX7_L2.fasta/assembly.fasta	16	62605	64248	-	yagW/ecpD	1-1644/1644	===============	0/0	100.00	98.66	vfdb	NP_286007	(yagW/ecpD) polymerized tip adhesin of ECP fibers [ECP (VF0404)] [Escherichia coli O157:H7 str. EDL933]	
AS_CKDN230030172-1A_HGKHYDSX7_L2.fasta/assembly.fasta	16	64238	66763	-	yagX/ecpC	1-2526/2526	===============	0/0	100.00	98.69	vfdb	NP_286008	(yagX/ecpC) E. coli common pilus usher EcpC [ECP (VF0404)] [Escherichia coli O157:H7 str. EDL933]	
AS_CKDN230030172-1A_HGKHYDSX7_L2.fasta/assembly.fasta	16	66789	67457	-	yagY/ecpB	1-669/669	===============	0/0	100.00	98.36	vfdb	NP_286009	(yagY/ecpB) E. coli common pilus chaperone EcpB [ECP (VF0404)] [Escherichia coli O157:H7 str. EDL933]	
AS_CKDN230030172-1A_HGKHYDSX7_L2.fasta/assembly.fasta	16	67516	68103	-	yagZ/ecpA	1-588/588	===============	0/0	100.00	99.15	vfdb	NP_286010	(yagZ/ecpA) E. coli common pilus structural subunit EcpA [ECP (VF0404)] [Escherichia coli O157:H7 str. EDL933]	
AS_CKDN230030172-1A_HGKHYDSX7_L2.fasta/assembly.fasta	16	68178	68768	-	ykgK/ecpR	1-591/591	===============	0/0	100.00	97.29	vfdb	NP_286011	(ykgK/ecpR) regulator protein EcpR [ECP (VF0404)] [Escherichia coli O157:H7 str. EDL933]	
AS_CKDN230030172-1A_HGKHYDSX7_L2.fasta/assembly.fasta	16	71788	76013	+	fdeC	1-4229/4251	========/======	1/3	99.41	91.39	vfdb	YP_002390132	(fdeC) adhesin FdeC [FdeC (VF0506)] [Escherichia coli O45:K1:H7 str. S88]	
AS_CKDN230030172-1A_HGKHYDSX7_L2.fasta/assembly.fasta	2	151192	153086	-	espL1	1-1899/1899	========/======	1/4	99.79	94.68	vfdb	NP_288154	(espL1) Type III secretion system effector espL1 [LEE encoded T3SS (SS020)] [Escherichia coli O157:H7 str. EDL933]	
AS_CKDN230030172-1A_HGKHYDSX7_L2.fasta/assembly.fasta	29	27298	28127	-	gspC	1-830/831	===============	0/0	99.88	95.06	vfdb	YP_404599	(gspC) general secretion pathway protein C [T2SS (VF0333)] [Shigella dysenteriae Sd197]	
AS_CKDN230030172-1A_HGKHYDSX7_L2.fasta/assembly.fasta	34	29108	31285	+	iroN	1-2178/2178	===============	0/0	100.00	99.08	vfdb	NP_753164	(iroN) salmochelin receptor IroN [IroN (VF0230)] [Escherichia coli CFT073]	
AS_CKDN230030172-1A_HGKHYDSX7_L2.fasta/assembly.fasta	34	31330	32286	-	iroE	1-957/957	===============	0/0	100.00	99.58	vfdb	NP_753165	(iroE) esterase [Salmochelin (IA013)] [Escherichia coli CFT073]	
AS_CKDN230030172-1A_HGKHYDSX7_L2.fasta/assembly.fasta	34	32371	33600	-	iroD	1-1230/1230	===============	0/0	100.00	98.86	vfdb	NP_753166	(iroD) esterase [Salmochelin (IA013)] [Escherichia coli CFT073]	
AS_CKDN230030172-1A_HGKHYDSX7_L2.fasta/assembly.fasta	34	33704	37441	-	iroC	1-3738/3738	===============	0/0	100.00	99.14	vfdb	NP_753167	(iroC) ATP binding cassette transporter [Salmochelin (IA013)] [Escherichia coli CFT073]	
AS_CKDN230030172-1A_HGKHYDSX7_L2.fasta/assembly.fasta	34	37504	38666	-	iroB	1-1163/1164	===============	0/0	99.91	98.37	vfdb	NP_753168	(iroB) glucosyltransferase IroB [Salmochelin (IA013)] [Escherichia coli CFT073]	
AS_CKDN230030172-1A_HGKHYDSX7_L2.fasta/assembly.fasta	38	826	1737	-	fimH	1-912/912	===============	0/0	100.00	97.15	vfdb	NP_757248	(fimH) FimH protein precursor [Type 1 fimbriae (VF0221)] [Escherichia coli CFT073]	
AS_CKDN230030172-1A_HGKHYDSX7_L2.fasta/assembly.fasta	38	1748	2251	-	fimG	1-504/504	===============	0/0	100.00	97.82	vfdb	NP_757247	(fimG) FimG protein precursor [Type 1 fimbriae (VF0221)] [Escherichia coli CFT073]	
AS_CKDN230030172-1A_HGKHYDSX7_L2.fasta/assembly.fasta	38	2264	2797	-	fimF	1-534/534	===============	0/0	100.00	97.19	vfdb	NP_757245	(fimF) FimF protein precursor [Type 1 fimbriae (VF0221)] [Escherichia coli CFT073]	
AS_CKDN230030172-1A_HGKHYDSX7_L2.fasta/assembly.fasta	38	2804	5440	-	fimD	1-2637/2637	===============	0/0	100.00	98.75	vfdb	NP_757244	(fimD) Outer membrane usher protein fimD precursor [Type 1 fimbriae (VF0221)] [Escherichia coli CFT073]	
AS_CKDN230030172-1A_HGKHYDSX7_L2.fasta/assembly.fasta	38	5507	6232	-	fimC	1-726/726	===============	0/0	100.00	98.35	vfdb	NP_757243	(fimC) Chaperone protein fimC precursor [Type 1 fimbriae (VF0221)] [Escherichia coli CFT073]	
AS_CKDN230030172-1A_HGKHYDSX7_L2.fasta/assembly.fasta	38	6269	6808	-	fimI	1-540/540	===============	0/0	100.00	97.78	vfdb	NP_757242	(fimI) Fimbrin-like protein fimI precursor [Type 1 fimbriae (VF0221)] [Escherichia coli CFT073]	
AS_CKDN230030172-1A_HGKHYDSX7_L2.fasta/assembly.fasta	38	6873	7478	-	fimA	1-606/606	===============	0/0	100.00	90.10	vfdb	NP_757241	(fimA) Type-1 fimbrial protein A chain precursor [Type 1 fimbriae (VF0221)] [Escherichia coli CFT073]	
AS_CKDN230030172-1A_HGKHYDSX7_L2.fasta/assembly.fasta	38	7902	8498	-	fimE	1-597/597	===============	0/0	100.00	99.00	vfdb	NP_757240	(fimE) Type 1 fimbriae Regulatory protein fimE [Type 1 fimbriae (VF0221)] [Escherichia coli CFT073]	
AS_CKDN230030172-1A_HGKHYDSX7_L2.fasta/assembly.fasta	38	8976	9578	-	fimB	1-603/603	===============	0/0	100.00	97.84	vfdb	NP_757239	(fimB) Type 1 fimbriae Regulatory protein fimB [Type 1 fimbriae (VF0221)] [Escherichia coli CFT073]	
AS_CKDN230030172-1A_HGKHYDSX7_L2.fasta/assembly.fasta	4	161713	162765	-	ompA	1-1041/1041	========/======	1/12	100.00	94.21	vfdb	AAF37887	(ompA) outer membrane protein A [OmpA (VF0236)] [Escherichia coli O18:K1:H7 str. RS218]	
AS_CKDN230030172-1A_HGKHYDSX7_L2.fasta/assembly.fasta	40	15259	16679	-	espX1	1-1422/1422	========/======	1/1	99.93	94.37	vfdb	NP_285716	(espX1) Type III secretion system effector EspX1 [LEE encoded T3SS (SS020)] [Escherichia coli O157:H7 str. EDL933]	
AS_CKDN230030172-1A_HGKHYDSX7_L2.fasta/assembly.fasta	42	1231	1464	-	papI	1-234/234	===============	0/0	100.00	98.29	vfdb	NP_755468	(papI) regulatory protein PapI [P fimbriae (VF0220)] [Escherichia coli CFT073]	
AS_CKDN230030172-1A_HGKHYDSX7_L2.fasta/assembly.fasta	42	1869	2183	+	papB	1-315/315	===============	0/0	100.00	98.41	vfdb		(papB) regulatory protein PapB [P fimbriae (VF0220)] [Escherichia coli CFT073]	
AS_CKDN230030172-1A_HGKHYDSX7_L2.fasta/assembly.fasta	42	3051	3589	+	papH	50-588/588	.==============	0/0	91.67	97.59	vfdb	NP_755466	(papH) P pilus termination subunit PapH [P fimbriae (VF0220)] [Escherichia coli CFT073]	
AS_CKDN230030172-1A_HGKHYDSX7_L2.fasta/assembly.fasta	42	3636	6158	+	papC	1-2523/2523	===============	0/0	100.00	99.41	vfdb	NP_755465	(papC) usher protein PapC [P fimbriae (VF0220)] [Escherichia coli CFT073]	
AS_CKDN230030172-1A_HGKHYDSX7_L2.fasta/assembly.fasta	42	6358	6963	+	papD	1-606/606	===============	0/0	100.00	99.50	vfdb	NP_755464	(papD) chaperone protein PapD [P fimbriae (VF0220)] [Escherichia coli CFT073]	
AS_CKDN230030172-1A_HGKHYDSX7_L2.fasta/assembly.fasta	42	7000	7581	+	papJ	1-582/582	===============	0/0	100.00	98.28	vfdb	NP_755463	(papJ) P pilus assembly protein PapJ [P fimbriae (VF0220)] [Escherichia coli CFT073]	
AS_CKDN230030172-1A_HGKHYDSX7_L2.fasta/assembly.fasta	42	7588	8127	+	papK	1-540/540	===============	0/0	100.00	98.52	vfdb	NP_755461	(papK) P pilus minor subunit PapK [P fimbriae (VF0220)] [Escherichia coli CFT073]	
AS_CKDN230030172-1A_HGKHYDSX7_L2.fasta/assembly.fasta	42	8720	9253	+	papF	1-531/531	========/======	1/3	100.00	94.19	vfdb	NP_755459	(papF) P pilus minor subunit PapF  [P fimbriae (VF0220)] [Escherichia coli CFT073]	
AS_CKDN230030172-1A_HGKHYDSX7_L2.fasta/assembly.fasta	42	10564	11115	+	papX	1-552/552	===============	0/0	100.00	100.00	vfdb	NP_755457	(papX) PapX protein regulates flagellum synthesis to repress motility [P fimbriae (CVF425)] [Escherichia coli CFT073]	
AS_CKDN230030172-1A_HGKHYDSX7_L2.fasta/assembly.fasta	45	452	2753	-	iutA	1-2280/2280	========/======	3/24	99.96	88.36	vfdb	NP_755498	(iutA) ferric aerobactin receptor precusor IutA [Aerobactin (VF0229)] [Escherichia coli CFT073]	
AS_CKDN230030172-1A_HGKHYDSX7_L2.fasta/assembly.fasta	45	2691	4012	-	iucD	1-1323/1338	========/======	1/1	98.80	96.30	vfdb	NP_755499	(iucD) L-lysine 6-monooxygenase IucD [Aerobactin (VF0229)] [Escherichia coli CFT073]	
AS_CKDN230030172-1A_HGKHYDSX7_L2.fasta/assembly.fasta	45	4009	5751	-	iucC	1-1743/1743	===============	0/0	100.00	96.04	vfdb	NP_755500	(iucC) aerobactin siderophore biosynthesis protein IucC [Aerobactin (VF0229)] [Escherichia coli CFT073]	
AS_CKDN230030172-1A_HGKHYDSX7_L2.fasta/assembly.fasta	45	5751	6698	-	iucB	1-948/948	===============	0/0	100.00	95.67	vfdb	NP_755501	(iucB) aerobactin siderophore biosynthesis protein IucB [Aerobactin (VF0229)] [Escherichia coli CFT073]	
AS_CKDN230030172-1A_HGKHYDSX7_L2.fasta/assembly.fasta	45	6699	8486	-	iucA	1-1788/1788	===============	0/0	100.00	94.24	vfdb	NP_755502	(iucA) aerobactin siderophore biosynthesis protein IucD [Aerobactin (VF0229)] [Escherichia coli CFT073]	
AS_CKDN230030172-1A_HGKHYDSX7_L2.fasta/assembly.fasta	5	84255	85025	-	entD	1-771/771	===============	0/0	100.00	94.03	vfdb	NP_752599	(entD) phosphopantetheinyl transferase component of enterobactin synthase multienzyme complex [Enterobactin (VF0228)] [Escherichia coli CFT073]	
AS_CKDN230030172-1A_HGKHYDSX7_L2.fasta/assembly.fasta	5	85050	87290	-	fepA	1-2241/2241	===============	0/0	100.00	96.79	vfdb	NP_752600	(fepA) ferrienterobactin outer membrane transporter [Enterobactin (VF0228)] [Escherichia coli CFT073]	
AS_CKDN230030172-1A_HGKHYDSX7_L2.fasta/assembly.fasta	5	87533	88735	+	fes	1-1203/1203	===============	0/0	100.00	96.51	vfdb	NP_752602	(fes) enterobactin/ferric enterobactin esterase [enterobactin (IA019)] [Escherichia coli CFT073]	
AS_CKDN230030172-1A_HGKHYDSX7_L2.fasta/assembly.fasta	5	88953	92782	+	entF	1-3830/3882	===============	0/0	98.66	95.85	vfdb	NP_752604	(entF) enterobactin synthase multienzyme complex component ATP-dependent [Enterobactin (VF0228)] [Escherichia coli CFT073]	
AS_CKDN230030172-1A_HGKHYDSX7_L2.fasta/assembly.fasta	5	94181	94996	-	fepC	1-816/816	===============	0/0	100.00	97.06	vfdb	NP_752606	(fepC) ferrienterobactin ABC transporter ATPase [Enterobactin (VF0228)] [Escherichia coli CFT073]	
AS_CKDN230030172-1A_HGKHYDSX7_L2.fasta/assembly.fasta	5	94993	95985	-	fepG	1-993/993	===============	0/0	100.00	94.76	vfdb	NP_752607	(fepG) iron-enterobactin ABC transporter permease [Enterobactin (VF0228)] [Escherichia coli CFT073]	
AS_CKDN230030172-1A_HGKHYDSX7_L2.fasta/assembly.fasta	5	95982	96998	-	fepD	1-1017/1017	===============	0/0	100.00	96.26	vfdb	NP_752608	(fepD) ferrienterobactin ABC transporter permease [Enterobactin (VF0228)] [Escherichia coli CFT073]	
AS_CKDN230030172-1A_HGKHYDSX7_L2.fasta/assembly.fasta	5	97097	98347	+	entS	1-1251/1251	===============	0/0	100.00	95.60	vfdb	NP_752609	(entS) enterobactin exporter iron-regulated [enterobactin (IA019)] [Escherichia coli CFT073]	
AS_CKDN230030172-1A_HGKHYDSX7_L2.fasta/assembly.fasta	5	98351	99307	-	fepB	1-957/957	===============	0/0	100.00	97.28	vfdb	NP_752610	(fepB) ferrienterobactin ABC transporter periplasmic binding protein [Enterobactin (VF0228)] [Escherichia coli CFT073]	
AS_CKDN230030172-1A_HGKHYDSX7_L2.fasta/assembly.fasta	5	99669	100856	+	entC	1-1188/1188	===============	0/0	100.00	97.56	vfdb	NP_752611	(entC) isochorismate synthase 1 [Enterobactin (VF0228)] [Escherichia coli CFT073]	
AS_CKDN230030172-1A_HGKHYDSX7_L2.fasta/assembly.fasta	5	100866	102476	+	entE	1-1611/1611	===============	0/0	100.00	95.97	vfdb	NP_752612	(entE) 23-dihydroxybenzoate-AMP ligase component of enterobactin synthase multienzyme complex [Enterobactin (VF0228)] [Escherichia coli CFT073]	
AS_CKDN230030172-1A_HGKHYDSX7_L2.fasta/assembly.fasta	5	102490	103347	+	entB	1-858/858	===============	0/0	100.00	98.02	vfdb	NP_752613	(entB) isochorismatase [Enterobactin (VF0228)] [Escherichia coli CFT073]	
AS_CKDN230030172-1A_HGKHYDSX7_L2.fasta/assembly.fasta	5	103347	104093	+	entA	1-747/747	===============	0/0	100.00	95.98	vfdb	NP_752614	(entA) 23-dihydro-23-dihydroxybenzoate dehydrogenase [Enterobactin (VF0228)] [Escherichia coli CFT073]	
AS_CKDN230030172-1A_HGKYJDSX7_L3.fasta/assembly.fasta	12	39585	41166	+	espX4	1-1581/1581	========/======	3/3	99.94	92.86	vfdb	NP_290672	(espX4) Type III secretion system effector EspX4 [LEE encoded T3SS (SS020)] [Escherichia coli O157:H7 str. EDL933]	
AS_CKDN230030172-1A_HGKYJDSX7_L3.fasta/assembly.fasta	12	70692	71984	-	espX5	1-1293/1293	===============	0/0	100.00	95.51	vfdb	NP_290699	(espX5) Type III secretion system effector EspX5 [LEE encoded T3SS (SS020)] [Escherichia coli O157:H7 str. EDL933]	
AS_CKDN230030172-1A_HGKYJDSX7_L3.fasta/assembly.fasta	14	14591	15646	-	espR1	198-1253/1260	..=============	0/0	83.81	94.13	vfdb	NP_287686	(espR1) Type III secretion system effector espR1 [LEE encoded T3SS (SS020)] [Escherichia coli O157:H7 str. EDL933]	
AS_CKDN230030172-1A_HGKYJDSX7_L3.fasta/assembly.fasta	15	62190	62943	-	yagV/ecpE	1-754/756	===============	0/0	99.74	96.68	vfdb	NP_286006	(yagV/ecpE) E. coli common pilus chaperone EcpE [ECP (VF0404)] [Escherichia coli O157:H7 str. EDL933]	
AS_CKDN230030172-1A_HGKYJDSX7_L3.fasta/assembly.fasta	15	62867	64510	-	yagW/ecpD	1-1644/1644	===============	0/0	100.00	98.66	vfdb	NP_286007	(yagW/ecpD) polymerized tip adhesin of ECP fibers [ECP (VF0404)] [Escherichia coli O157:H7 str. EDL933]	
AS_CKDN230030172-1A_HGKYJDSX7_L3.fasta/assembly.fasta	15	64500	67025	-	yagX/ecpC	1-2526/2526	===============	0/0	100.00	98.69	vfdb	NP_286008	(yagX/ecpC) E. coli common pilus usher EcpC [ECP (VF0404)] [Escherichia coli O157:H7 str. EDL933]	
AS_CKDN230030172-1A_HGKYJDSX7_L3.fasta/assembly.fasta	15	67051	67719	-	yagY/ecpB	1-669/669	===============	0/0	100.00	98.36	vfdb	NP_286009	(yagY/ecpB) E. coli common pilus chaperone EcpB [ECP (VF0404)] [Escherichia coli O157:H7 str. EDL933]	
AS_CKDN230030172-1A_HGKYJDSX7_L3.fasta/assembly.fasta	15	67778	68365	-	yagZ/ecpA	1-588/588	===============	0/0	100.00	99.15	vfdb	NP_286010	(yagZ/ecpA) E. coli common pilus structural subunit EcpA [ECP (VF0404)] [Escherichia coli O157:H7 str. EDL933]	
AS_CKDN230030172-1A_HGKYJDSX7_L3.fasta/assembly.fasta	15	68440	69030	-	ykgK/ecpR	1-591/591	===============	0/0	100.00	97.29	vfdb	NP_286011	(ykgK/ecpR) regulator protein EcpR [ECP (VF0404)] [Escherichia coli O157:H7 str. EDL933]	
AS_CKDN230030172-1A_HGKYJDSX7_L3.fasta/assembly.fasta	15	72050	76275	+	fdeC	1-4229/4251	========/======	1/3	99.41	91.39	vfdb	YP_002390132	(fdeC) adhesin FdeC [FdeC (VF0506)] [Escherichia coli O45:K1:H7 str. S88]	
AS_CKDN230030172-1A_HGKYJDSX7_L3.fasta/assembly.fasta	2	193746	195640	+	espL1	1-1899/1899	========/======	1/4	99.79	94.68	vfdb	NP_288154	(espL1) Type III secretion system effector espL1 [LEE encoded T3SS (SS020)] [Escherichia coli O157:H7 str. EDL933]	
AS_CKDN230030172-1A_HGKYJDSX7_L3.fasta/assembly.fasta	28	27298	28127	-	gspC	1-830/831	===============	0/0	99.88	95.06	vfdb	YP_404599	(gspC) general secretion pathway protein C [T2SS (VF0333)] [Shigella dysenteriae Sd197]	
AS_CKDN230030172-1A_HGKYJDSX7_L3.fasta/assembly.fasta	3	5172	6005	-	csgG	1-834/834	===============	0/0	100.00	83.09	vfdb	NP_460110	(csgG) curli production assembly/transport protein CsgG [Agf (VF0103)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]	
AS_CKDN230030172-1A_HGKYJDSX7_L3.fasta/assembly.fasta	3	6032	6448	-	csgF	1-417/417	========/======	3/8	99.04	81.23	vfdb	NP_460111	(csgF) curli production assembly/transport protein CsgF [Agf (VF0103)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]	
AS_CKDN230030172-1A_HGKYJDSX7_L3.fasta/assembly.fasta	3	6867	7517	-	csgD	1-651/651	===============	0/0	100.00	81.11	vfdb	NP_460113	(csgD) DNA-binding transcriptional regulator CsgD [curli fibers/thin aggregative fimbriae (AGF) (AI094)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]	
AS_CKDN230030172-1A_HGKYJDSX7_L3.fasta/assembly.fasta	3	8271	8726	+	csgB	1-456/456	========/======	2/2	99.78	83.81	vfdb	NP_460114	(csgB) minor curlin subunit precursor curli nucleator protein CsgB [Agf (VF0103)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]	
AS_CKDN230030172-1A_HGKYJDSX7_L3.fasta/assembly.fasta	36	826	1737	-	fimH	1-912/912	===============	0/0	100.00	97.15	vfdb	NP_757248	(fimH) FimH protein precursor [Type 1 fimbriae (VF0221)] [Escherichia coli CFT073]	
AS_CKDN230030172-1A_HGKYJDSX7_L3.fasta/assembly.fasta	36	1748	2251	-	fimG	1-504/504	===============	0/0	100.00	97.82	vfdb	NP_757247	(fimG) FimG protein precursor [Type 1 fimbriae (VF0221)] [Escherichia coli CFT073]	
AS_CKDN230030172-1A_HGKYJDSX7_L3.fasta/assembly.fasta	36	2264	2797	-	fimF	1-534/534	===============	0/0	100.00	97.19	vfdb	NP_757245	(fimF) FimF protein precursor [Type 1 fimbriae (VF0221)] [Escherichia coli CFT073]	
AS_CKDN230030172-1A_HGKYJDSX7_L3.fasta/assembly.fasta	36	2804	5440	-	fimD	1-2637/2637	===============	0/0	100.00	98.75	vfdb	NP_757244	(fimD) Outer membrane usher protein fimD precursor [Type 1 fimbriae (VF0221)] [Escherichia coli CFT073]	
AS_CKDN230030172-1A_HGKYJDSX7_L3.fasta/assembly.fasta	36	5507	6232	-	fimC	1-726/726	===============	0/0	100.00	98.35	vfdb	NP_757243	(fimC) Chaperone protein fimC precursor [Type 1 fimbriae (VF0221)] [Escherichia coli CFT073]	
AS_CKDN230030172-1A_HGKYJDSX7_L3.fasta/assembly.fasta	36	6269	6808	-	fimI	1-540/540	===============	0/0	100.00	97.78	vfdb	NP_757242	(fimI) Fimbrin-like protein fimI precursor [Type 1 fimbriae (VF0221)] [Escherichia coli CFT073]	
AS_CKDN230030172-1A_HGKYJDSX7_L3.fasta/assembly.fasta	36	6873	7478	-	fimA	1-606/606	===============	0/0	100.00	90.10	vfdb	NP_757241	(fimA) Type-1 fimbrial protein A chain precursor [Type 1 fimbriae (VF0221)] [Escherichia coli CFT073]	
AS_CKDN230030172-1A_HGKYJDSX7_L3.fasta/assembly.fasta	36	7902	8498	-	fimE	1-597/597	===============	0/0	100.00	99.00	vfdb	NP_757240	(fimE) Type 1 fimbriae Regulatory protein fimE [Type 1 fimbriae (VF0221)] [Escherichia coli CFT073]	
AS_CKDN230030172-1A_HGKYJDSX7_L3.fasta/assembly.fasta	36	8976	9578	-	fimB	1-603/603	===============	0/0	100.00	97.84	vfdb	NP_757239	(fimB) Type 1 fimbriae Regulatory protein fimB [Type 1 fimbriae (VF0221)] [Escherichia coli CFT073]	
